participant	language	starting_point	ending_point	word	vowel	stress	focus	duration	pitch	intensity	gender	f0	Ntime	z1	type
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	171.850988240564	50	-1.2100051965352676	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	181.220958024476	55	-0.6313736422184886	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	187.836446292037	60	-0.2228418809532927	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	195.611927194146	65	0.2573238723741792	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	204.690108877195	70	0.8179363928811164	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	212.668310165496	75	1.3106209071927886	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	218.466425758555	80	1.668676772376099	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	221.569854497971	85	1.8603253941553148	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	223.021559428009	90	1.9499737387550469	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	222.115041396331	95	1.8939927751251917	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	218.810333223354	100	1.689914376710689	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	215.20528183212	105	1.4672886331908748	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	212.681624488309	110	1.3114431176674903	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	210.308052336711	115	1.1648659381209443	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	207.878881071842	120	1.0148553001884528	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	205.449709806977	125	0.8648446622562103	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	203.020904983263	130	0.7148566534698065	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	200.194253609843	135	0.5403000950781315	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	195.391147320849	140	0.24368986882946647	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	188.326408495786	145	-0.1925848365817586	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	181.405384877105	150	-0.6199845770608081	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	178.373272436023	155	-0.8072291440239708	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	179.564145273887	160	-0.7336881810264165	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	178.392363353117	165	-0.80605020670761	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	170.860153721893	170	-1.2711930264676228	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	165.981744753708	175	-1.572453481832215	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	163.126908658347	180	-1.7487505548510256	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	162.330891006476	185	-1.7979076964200986	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	170.830842974713	190	-1.2730030774699297	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	177.785220700397	195	-0.8435435930191196	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	180.549986214023	200	-0.6728087237116835	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	183.837097325532	205	-0.4698170113018805	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	184.259125066098	210	-0.4437551804614244	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	175.479027370687	215	-0.9859598720146268	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	162.402808259222	220	-1.7934665303653197	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	163.697766331768	225	-1.7134979051111718	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	164.580790741055	230	-1.6589677627277166	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	163.015990524101	235	-1.7556001748498935	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	174.326130819803	245	-1.0571556537075248	L1
de03	mono	149.259	149.287	Enkelin	e	SWW	focused	28	182	44	f	188.195191103907	250	-0.2006880135574951	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	214.170164047041	5	1.403366141796123	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	201.572950958295	10	0.6254399416373944	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	206.251063252201	15	0.9143313095198118	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	206.603510999481	20	0.9360963090371236	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	196.441933903019	25	0.30857996851155817	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	190.47541944086	30	-0.05987517240258818	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	189.414994292799	35	-0.12536049047828404	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	191.265109984466	40	-0.01110875402410556	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	179.324757988566	45	-0.7484712635958809	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	174.337350204355	50	-1.0564628137014724	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	180.807007044574	55	-0.6569367021253533	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	186.809556970516	60	-0.2862562331791885	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	192.580117857271	65	0.07009802325776135	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	197.25267228918	70	0.35864617185557374	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	200.173874718651	75	0.5390416204237176	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	201.539120776459	80	0.623350798219643	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	202.122010132102	85	0.6593464504606475	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	202.480648290366	90	0.6814937315874139	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	202.819364061463	95	0.7024107289333374	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	203.206596432038	100	0.7263238122873833	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	203.586591152171	105	0.7497899429808087	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	203.936630260041	110	0.7714061997809364	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	204.298271603207	115	0.7937389390882336	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	204.664864790525	120	0.816377473755011	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	205.030596656579	125	0.8389628185318275	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	204.633790093848	130	0.8144584921090932	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	201.267992083594	135	0.6066075620523607	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	193.860734204315	140	0.14918099198257334	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	182.867263552603	145	-0.5297079646774552	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	172.967627981524	150	-1.14104841184713	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	165.17264145451	155	-1.6224187122880924	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	163.266454347307	160	-1.7401330736036722	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	161.977454179094	165	-1.8197337754253888	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	162.268662457802	170	-1.80175054785639	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	164.116886524259	175	-1.6876156265105509	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	163.129208242734	180	-1.7486085466995778	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	161.316998978437	185	-1.8605194159478284	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	163.012379229237	190	-1.7558231861517908	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	165.833288168403	195	-1.5816212450891565	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	168.387630649582	200	-1.4238808047005735	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	174.403812702042	205	-1.0523584996826134	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	173.509691443666	210	-1.1075739150375363	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	165.51291317822	230	-1.6014056289035092	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	171.210921989393	235	-1.2495317412650797	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	163.518500151249	240	-1.7245682789824146	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	175.280691725913	245	-0.9982078584071814	L1
de03	mono	125.621	125.654	Exodus	o	SWW	focused	33	180	48	f	190.723734351848	250	-0.04454077472376974	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	178.845325655188	5	-0.7780780481053201	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	186.309758698624	10	-0.3171206924655211	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	192.86919521308	15	0.08794965816876547	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	187.080805156622	20	-0.26950561784619126	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	185.354752376279	25	-0.3760959939258976	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	193.064796310174	30	0.10002877575908004	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	197.236836795558	35	0.357668269418406	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	215.86834562975	40	1.5082353645765605	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	218.057124226876	110	1.6434008337208534	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	211.163252373305	115	1.2176778188247426	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	207.045528324742	120	0.9633925733633834	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	202.74254373807	125	0.6976667794699855	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	196.973688230215	130	0.34141783671774995	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	191.419466375851	135	-0.00157665512457866	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	187.62406711457	140	-0.23595710932609348	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	185.058073275951	145	-0.394417065702549	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	182.633616500976	150	-0.5441365658108966	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	180.080600642152	155	-0.7017950821833951	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	178.748672446387	160	-0.7840467542727885	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	174.547028478802	165	-1.043514376444179	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	164.771522092046	170	-1.647189370627632	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	162.40687305688	235	-1.7932155135273726	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	165.839899200945	240	-1.5812129884860242	L1
de03	mono	273.828	273.894	Uvula	e	WSW	focused	66	206	60	f	167.576832818773	250	-1.4739506789794867	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	207.161831428816	5	0.9705747358926308	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	208.017133501381	10	1.0233929177087984	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	199.46289777785	15	0.4951360687702399	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	188.239562260153	20	-0.19794792456067264	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	188.966741507356	25	-0.15304181837467143	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	203.17668835689	30	0.724476873993172	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	189.849496999173	35	-0.09852828267589545	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	185.529674290488	40	-0.3652938951532206	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	191.284646661692	45	-0.00990228931075341	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	198.418410827484	50	0.4306349955019389	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	201.740949888729	55	0.6358145196224263	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	203.68401088619	60	0.7558059850189949	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	205.697154476479	65	0.8801253191871613	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	207.719896513943	70	1.005037394264423	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	209.742638551408	75	1.1299494693417445	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	211.765380588876	80	1.2548615444192537	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	213.788122626342	85	1.3797736194966363	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	215.810864663805	90	1.5046856945738365	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	217.695431922798	95	1.621064947381881	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	218.587304613422	100	1.676141505058141	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	210.054761803655	105	1.1492242767051777	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	197.656905088227	110	0.3836090968396004	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	189.255442105318	115	-0.13521344970503568	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	193.978860604259	120	0.15647575002147357	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	201.17825417634	125	0.601065902265509	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	206.596809865578	130	0.9356824883295444	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	209.352604498591	135	1.1058633713688926	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	208.272233270221	140	1.0391463063700053	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	201.939951299797	145	0.6481036196358771	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	195.68668169449	150	0.2619402493448383	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	195.062822116555	155	0.2234145288162892	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	198.111320045767	160	0.4116709624859145	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	197.629767189451	165	0.3819332275559436	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	188.868976144257	170	-0.15907920433352996	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	175.639679649324	175	-0.9760389779417484	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	165.186558384566	180	-1.6215592885060164	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	160.252473480528	185	-1.9262579463454956	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	159.797985831168	205	-1.954324300990362	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	168.10914860908	210	-1.4410781382738	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	168.799624354725	215	-1.39843861401337	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	161.804498524645	220	-1.8304144501201491	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	161.674554404907	225	-1.8384389976600373	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	172.105917086336	230	-1.1942623630287486	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	174.456055012526	235	-1.0491323367372034	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	169.371115459591	240	-1.3631468474535036	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	169.641493809943	245	-1.3464499478128666	L1
de03	mono	242.683	242.746	furOre	o	SWW	focused	63	193	54	f	188.76966377995	250	-0.16521212354747425	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	187.614931639767	5	-0.23652125991639308	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	202.761529272473	10	0.6988392090011899	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	212.566915428548	15	1.3043593934854016	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	191.105285538538	20	-0.02097852625367227	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	188.128042285685	25	-0.20483471050042865	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	202.416496168566	30	0.6775320921364966	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	195.128794535627	35	0.22748857860193727	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	185.373537742871	40	-0.3749359255243749	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	191.448308206369	45	2.0443847623918723e-4	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	205.456587107066	50	0.8652693619011157	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	212.7757158775	55	1.317253621653201	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	216.037184588758	60	1.5186618175463205	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	216.385773953495	65	1.5401885471503356	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	213.809877566727	70	1.3811170704638602	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	211.51048586036	75	1.239120817784083	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	210.858145703068	80	1.19883631229878	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	210.370347420889	85	1.1687128983796748	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	208.249855174763	90	1.037764373188136	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	205.303454185292	95	0.8558128169402872	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	204.551993617498	100	0.8094072461243618	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	205.790830564137	105	0.8859101767111341	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	205.125482101421	110	0.844822358498032	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	201.84440431866	115	0.6422032272674293	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	197.001882038729	120	0.34315891247560115	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	192.361028568168	125	0.05656841976795105	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	188.638367977233	130	-0.17332014269304843	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	186.027196398656	135	-0.3345699977026124	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	183.308295008115	140	-0.502472581587568	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	180.341932290899	145	-0.6856568510477656	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	176.896568547096	150	-0.8984212701696244	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	173.71323079831	155	-1.0950045796118748	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	176.344182562153	160	-0.9325332223339908	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	178.842064773842	165	-0.7782794200291565	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	170.32119819477	170	-1.3044755963753984	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	201.171385620653	175	0.6006417426209497	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	213.105644816637	180	1.3376279984409165	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	209.382852984698	185	1.1077313313448005	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	206.518416476614	190	0.9308413960367729	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	206.205828098454	195	0.911537865365133	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	205.924963697946	200	0.8941934119286632	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	205.513699165007	205	0.868796250420369	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	205.091298122118	210	0.8427113667303964	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	198.243891065116	215	0.4198577311471092	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	176.712470552441	220	-0.9097900270867192	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	172.133032224268	230	-1.1925878993144643	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	201.79113205687	235	0.6389134608805148	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	203.533851065825	240	0.7465330404676771	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	204.951027268551	245	0.8340491037886133	L1
de03	mono	232.838	232.996	gEgenstand	o	WSW	focused	158	205	53	f	206.290365164549	250	0.9167583532727804	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	203.53045308198	5	0.7463232019389396	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	204.483770869258	10	0.8051942298858618	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	198.131258487293	15	0.41290223768497103	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	192.430373329669	20	0.06085072462660192	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	192.789105371517	25	0.08300380342458595	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	206.501893138656	30	0.9298210165749778	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	190.329774469766	35	-0.06886930770356318	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	176.658005201417	40	-0.9131534713075888	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	188.382224441843	45	-0.18913798794004097	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	207.606764151716	50	0.9980510371993933	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	205.512944308632	55	0.8687496351454395	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	197.789940227063	60	0.39182452665833784	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	191.178476021596	65	-0.0164587333461476	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	186.844143059624	70	-0.28412040958959106	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	184.628987008505	75	-0.42091478763699497	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	185.478537063909	80	-0.3684518149311125	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	189.198583873372	85	-0.13872466349604526	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	194.306013958379	90	0.17667872379406996	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	199.229456641085	95	0.4807201836689096	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	203.735455543057	100	0.7589828897957149	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	211.927714369177	105	1.2648862776659886	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	219.321966869811	110	1.7215097157477988	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	222.701771545329	140	1.930225611079704	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	221.457080810704	145	1.8533611866440625	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	220.208040427816	150	1.7762281547536256	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	218.898431193737	155	1.6953547641089906	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	217.601181794676	160	1.6152446406586476	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	216.296751221702	165	1.5346910521898558	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	214.497762464724	170	1.4235965999499045	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	205.990266627396	175	0.8982261181636372	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	191.069460257987	180	-0.02319087466536609	L1
de03	mono	206.309	206.369	instrUktor	i	SWW	focused	0.06	195	51	f	182.640925851578	185	-0.5436851853905295	L1
